日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA20,MACD,MACD_signal,MACD_hist,RSI,BOLL_mid,BOLL_upper,BOLL_lower
2023-05-11,688981,53.05,52.96,53.7,52.61,336977,1788437532.0,2.08,0.97,0.51,1.72,59.5505,0.15869510322634994,1.6748282326042414,-1.5161331293778915,41.54751778030943,59.5505,66.68529495150314,52.415705048496854
2023-05-12,688981,54.5,53.69,56.59,53.41,738352,4072556241.0,6.0,1.38,0.73,3.77,59.3135,-0.12250911606294324,1.3153607628708046,-1.4378698789337478,43.364077782789636,59.3135,66.88308459890597,51.74391540109402
2023-05-15,688981,53.0,54.87,55.3,52.42,452112,2432078653.0,5.36,2.2,1.18,2.31,59.092,-0.2472986426734849,1.0028288817619468,-1.2501275244354317,46.270783895941605,59.092,66.90553082799283,51.27846917200717
2023-05-16,688981,54.81,54.25,55.3,53.88,374179,2040747535.0,2.59,-1.13,-0.62,1.91,58.9045,-0.39170868611282117,0.7239213681869933,-1.1156300542998143,44.96498012418675,58.9045,66.98912361523368,50.81987638476632
2023-05-17,688981,53.93,54.2,54.95,53.71,292402,1589833273.0,2.29,-0.09,-0.05,1.49,58.5015,-0.5043751453759739,0.4782620654743998,-0.9826372108503738,44.855042756339394,58.5015,66.67989171231079,50.323108287689216
2023-05-18,688981,54.38,55.1,55.55,54.33,352904,1940830221.0,2.25,1.66,0.9,1.8,58.106500000000004,-0.5151038511191715,0.27958888215568556,-0.794692733274857,47.35034768828551,58.106500000000004,66.1394777168864,50.07352228311361
2023-05-19,688981,54.82,55.0,56.36,54.82,353945,1965418864.0,2.79,-0.18,-0.1,1.81,57.8115,-0.5256166108767388,0.11854778354920069,-0.6441643944259395,47.095348960442585,57.8115,65.84579965833943,49.777200341660574
2023-05-22,688981,55.0,54.55,56.0,54.2,257486,1419219569.0,3.27,-0.82,-0.45,1.32,57.4285,-0.5637606065742418,-0.0179138944754878,-0.545846712098754,45.89750266428051,57.4285,65.31654988574442,49.54045011425557
2023-05-23,688981,54.2,52.9,54.7,52.9,315326,1684264054.0,3.3,-3.02,-1.65,1.61,56.74949999999999,-0.7188448128150284,-0.15810007814339594,-0.5607447346716325,41.708560273026926,56.74949999999999,63.68438997749726,49.81461002250272
2023-05-24,688981,52.6,49.91,52.6,48.78,852373,4260149558.0,7.22,-5.65,-2.99,4.35,56.105,-1.0706760876439603,-0.34061528004350883,-0.7300608076004514,35.402955100323815,56.105,63.066696632286664,49.14330336771333
2023-05-25,688981,50.29,50.36,50.58,49.03,406264,2024849404.0,3.11,0.9,0.45,2.08,55.470499999999994,-1.298228498548184,-0.5321379237444439,-0.7660905748037401,36.9479491145664,55.470499999999994,62.08935632114724,48.851643678852746
2023-05-26,688981,50.46,51.8,52.31,50.45,414356,2137138270.0,3.69,2.86,1.44,2.12,54.992000000000004,-1.3468438803272917,-0.6950791150610135,-0.6517647652662782,41.74916227065398,54.992000000000004,61.207070715606584,48.776929284393425
2023-05-29,688981,52.25,52.6,53.58,51.51,398252,2099428999.0,4.0,1.54,0.8,2.03,54.714,-1.3057665426291294,-0.8172166005746366,-0.48854994205449276,44.28731659888212,54.714,60.83405359453577,48.59394640546423
2023-05-30,688981,52.19,52.89,53.03,52.08,265929,1397789256.0,1.81,0.55,0.29,1.36,54.444,-1.2355690097587342,-0.9008870824114562,-0.334681927347278,45.21914796844162,54.444,60.38296421945696,48.50503578054305
2023-05-31,688981,52.7,54.4,54.8,52.51,434674,2354459130.0,4.33,2.85,1.51,2.22,54.085,-1.0460345437234295,-0.9299165746738509,-0.1161179690495786,49.91638574139885,54.085,59.04198093601233,49.12801906398767
2023-06-01,688981,53.85,54.42,55.17,53.48,305227,1658661988.0,3.11,0.04,0.02,1.56,53.867999999999995,-0.8840228162744097,-0.9207378229939627,0.03671500671955297,49.9775667042289,53.867999999999995,58.3440053619259,49.39199463807409
2023-06-02,688981,54.6,53.72,54.8,52.88,238832,1284217628.0,3.53,-1.29,-0.7,1.22,53.614,-0.8028566729308864,-0.8971615929813475,0.0943049200504611,47.77768912532138,53.614,57.47612583948131,49.75187416051868
2023-06-05,688981,54.79,55.04,56.03,54.5,428499,2370572338.0,2.85,2.46,1.32,2.19,53.394499999999994,-0.6248164560898815,-0.8426925656030544,0.21787610951317293,52.06275091376216,53.394499999999994,56.28669968190113,50.502300318098854
2023-06-06,688981,55.04,53.99,55.76,53.61,293169,1607143748.0,3.91,-1.91,-1.05,1.5,53.455,-0.561966526016846,-0.7865473576858127,0.2245808316689667,48.64353752879892,53.455,56.34387175208404,50.566128247915955
2023-06-07,688981,54.0,54.67,55.16,53.71,238489,1297489706.0,2.69,1.26,0.68,1.22,53.565999999999995,-0.45207593663178613,-0.7196530734750075,0.2675771368432214,50.89284172422484,53.565999999999995,56.4624695751879,50.66953042481209
2023-06-08,688981,54.6,53.56,54.6,53.18,262984,1416843010.0,2.6,-2.03,-1.11,1.34,53.596000000000004,-0.4493744670380053,-0.6655973521876071,0.21622288514960175,47.25456590803797,53.596000000000004,56.479139954977775,50.71286004502223
2023-06-09,688981,53.79,53.53,54.18,52.81,359992,1924251758.0,2.56,-0.06,-0.03,1.84,53.588,-0.44453001687720217,-0.6213838851255261,0.17685386824832394,47.156444689707584,53.588,56.470940165870466,50.705059834129536
2023-06-12,688981,53.49,52.87,53.83,52.38,301533,1596127569.0,2.71,-1.23,-0.66,1.54,53.488,-0.4883182110033317,-0.5947707503010873,0.10645253929775556,44.94533086449574,53.488,56.32450207121185,50.651497928788146
2023-06-13,688981,53.09,55.4,55.91,52.82,545663,2988574240.0,5.84,4.79,2.53,2.79,53.545500000000004,-0.3152369589824531,-0.5388639920373605,0.2236270330549074,53.873834288017704,53.545500000000004,56.48616982165445,50.60483017834556
2023-06-14,688981,55.63,56.0,56.27,55.06,424842,2368162235.0,2.18,1.08,0.6,2.17,53.6355,-0.12817629761017457,-0.45672645315192334,0.32855015554174877,55.70835141471103,53.6355,56.75549663461185,50.51550336538815
2023-06-15,688981,55.72,54.78,56.3,54.45,371454,2049812579.0,3.3,-2.18,-1.22,1.9,53.6195,-0.07748003815770943,-0.3808771701530806,0.30339713199537116,51.24539614525859,53.6195,56.71245635274558,50.52654364725442
2023-06-16,688981,54.53,55.56,55.93,54.11,350062,1928383174.0,3.32,1.42,0.78,1.79,53.6475,0.02534443905614836,-0.2996328483112348,0.3249772873673832,53.79409855971907,53.6475,56.79951443524443,50.49548556475557
